date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:48:12	30690/30690	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-77e2%22	https://reobiztheme.com/assets/images/s-shot/f5.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/s-shot/f5.jpg	(from https://reobiztheme.com/)
14:48:13	42341/42341	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-a565%22	https://reobiztheme.com/assets/images/s-shot/f3.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/s-shot/f3.jpg	(from https://reobiztheme.com/)
14:48:14	20456/20456	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-4fe8%22	https://reobiztheme.com/assets/images/s-shot/f4.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/s-shot/f4.jpg	(from https://reobiztheme.com/)
14:48:31	3817/3817	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226748731c-ee9%22	https://reobiztheme.com/assets/images/responsive/phone.svg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/responsive/phone.svg	(from https://reobiztheme.com/)
14:48:35	76789/76789	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226748731c-12bf5%22	https://reobiztheme.com/assets/images/elit-badge.svg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/elit-badge.svg	(from https://reobiztheme.com/)
14:48:37	3276/3276	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226748731c-ccc%22	https://reobiztheme.com/assets/images/star-mesh.svg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/star-mesh.svg	(from https://reobiztheme.com/)
14:48:43	7404/7404	---M--	200	added ('OK')	image/png	etag:%226748731c-1cec%22	https://reobiztheme.com/assets/images/shape-pattern.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/shape-pattern.png	(from https://reobiztheme.com/)
14:48:44	9743/9743	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-260f%22	https://reobiztheme.com/assets/images/s-shot/h1.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/s-shot/h1.jpg	(from https://reobiztheme.com/)
14:48:49	12088/12088	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-2f38%22	https://reobiztheme.com/assets/images/s-shot/h2.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/s-shot/h2.jpg	(from https://reobiztheme.com/)
14:48:58	8883/8883	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-22b3%22	https://reobiztheme.com/assets/images/s-shot/h3.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/s-shot/h3.jpg	(from https://reobiztheme.com/)
14:48:59	13596/13596	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-351c%22	https://reobiztheme.com/assets/images/s-shot/h4.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/s-shot/h4.jpg	(from https://reobiztheme.com/)
14:49:04	4221/4221	---M--	200	added ('OK')	image/png	etag:%226748731c-107d%22	https://reobiztheme.com/assets/images/cta/cusromer-count.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/cta/cusromer-count.png	(from https://reobiztheme.com/)
14:49:30	3859/3859	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226748731c-f13%22	https://reobiztheme.com/assets/images/cta/call.svg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/cta/call.svg	(from https://reobiztheme.com/)
14:49:33	17250/17250	---M--	200	added ('OK')	image/png	etag:%226748731c-4362%22	https://reobiztheme.com/assets/images/features/main/4.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/4.png	(from https://reobiztheme.com/)
14:49:34	14873/14873	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226748731c-3a19%22	https://reobiztheme.com/assets/images/cta/arrow.svg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/cta/arrow.svg	(from https://reobiztheme.com/)
14:49:35	18409/18409	---M--	200	added ('OK')	image/png	etag:%226748731c-47e9%22	https://reobiztheme.com/assets/images/features/main/5.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/5.png	(from https://reobiztheme.com/)
14:49:35	5670/5670	---M--	200	added ('OK')	image/png	etag:%226748731c-1626%22	https://reobiztheme.com/assets/images/features/main/1.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/1.png	(from https://reobiztheme.com/)
14:49:40	3632/3632	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226748731c-e30%22	https://reobiztheme.com/assets/images/ball.svg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/ball.svg	(from https://reobiztheme.com/)
14:49:41	5623/5623	---M--	200	added ('OK')	image/png	etag:%226748731c-15f7%22	https://reobiztheme.com/assets/images/features/main/2.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/2.png	(from https://reobiztheme.com/)
14:49:42	5839/5839	---M--	200	added ('OK')	image/png	etag:%226748731c-16cf%22	https://reobiztheme.com/assets/images/features/main/3.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/3.png	(from https://reobiztheme.com/)
14:49:42	3836/3836	---M--	200	added ('OK')	image/png	etag:%226748731c-efc%22	https://reobiztheme.com/assets/images/features/main/22.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/22.png	(from https://reobiztheme.com/)
14:49:48	4372/4372	---M--	200	added ('OK')	image/png	etag:%226748731c-1114%22	https://reobiztheme.com/assets/images/features/main/21.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/21.png	(from https://reobiztheme.com/)
14:50:17	13312/13312	---M--	200	added ('OK')	image/png	etag:%226748731c-3400%22	https://reobiztheme.com/assets/images/features/main/7.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/7.png	(from https://reobiztheme.com/)
14:50:17	2882/2882	---M--	200	added ('OK')	image/png	etag:%226748731c-b42%22	https://reobiztheme.com/assets/images/features/main/6.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/6.png	(from https://reobiztheme.com/)
14:50:19	5143/5143	---M--	200	added ('OK')	image/png	etag:%226748731c-1417%22	https://reobiztheme.com/assets/images/features/main/9.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/9.png	(from https://reobiztheme.com/)
14:50:23	7520/7520	---M--	200	added ('OK')	image/png	etag:%226748731c-1d60%22	https://reobiztheme.com/assets/images/features/main/10.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/10.png	(from https://reobiztheme.com/)
14:50:24	6978/6978	---M--	200	added ('OK')	image/png	etag:%226748731c-1b42%22	https://reobiztheme.com/assets/images/features/main/11.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/11.png	(from https://reobiztheme.com/)
14:50:25	10625/10625	---M--	200	added ('OK')	image/png	etag:%226748731c-2981%22	https://reobiztheme.com/assets/images/features/main/12.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/12.png	(from https://reobiztheme.com/)
14:50:26	4671/4671	---M--	200	added ('OK')	image/png	etag:%226748731c-123f%22	https://reobiztheme.com/assets/images/features/main/13.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/13.png	(from https://reobiztheme.com/)
14:50:29	18723/18723	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-4923%22	https://reobiztheme.com/assets/images/reviews/1.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/reviews/1.jpg	(from https://reobiztheme.com/)
14:50:30	19820/19820	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-4d6c%22	https://reobiztheme.com/assets/images/reviews/3.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/reviews/3.jpg	(from https://reobiztheme.com/)
14:50:31	20314/20314	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-4f5a%22	https://reobiztheme.com/assets/images/reviews/4.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/reviews/4.jpg	(from https://reobiztheme.com/)
14:50:31	18440/18440	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-4808%22	https://reobiztheme.com/assets/images/reviews/5.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/reviews/5.jpg	(from https://reobiztheme.com/)
14:50:32	18093/18093	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-46ad%22	https://reobiztheme.com/assets/images/reviews/2.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/reviews/2.jpg	(from https://reobiztheme.com/)
14:50:32	12664/12664	---M--	200	added ('OK')	image/png	etag:%226748731c-3178%22	https://reobiztheme.com/assets/images/features/main/14.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/14.png	(from https://reobiztheme.com/)
14:50:33	17571/17571	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-44a3%22	https://reobiztheme.com/assets/images/reviews/6.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/reviews/6.jpg	(from https://reobiztheme.com/)
14:50:34	21406/21406	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-539e%22	https://reobiztheme.com/assets/images/reviews/7.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/reviews/7.jpg	(from https://reobiztheme.com/)
14:50:35	21813/21813	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-5535%22	https://reobiztheme.com/assets/images/reviews/8.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/reviews/8.jpg	(from https://reobiztheme.com/)
14:50:36	38593/38593	---M--	200	added ('OK')	image/png	etag:%226748731c-96c1%22	https://reobiztheme.com/assets/images/color-shape-x2.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/color-shape-x2.png	(from https://reobiztheme.com/)
14:50:37	34175/34175	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-857f%22	https://reobiztheme.com/assets/images/sidebar-preview/home_1.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_1.jpg	(from https://reobiztheme.com/)
14:51:00	4194/4194	---M--	200	added ('OK')	image/png	etag:%226748731c-1062%22	https://reobiztheme.com/assets/images/features/main/15.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/15.png	(from https://reobiztheme.com/)
14:51:06	6238/6238	---M--	200	added ('OK')	image/png	etag:%226748731c-185e%22	https://reobiztheme.com/assets/images/features/main/17.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/17.png	(from https://reobiztheme.com/)
14:51:07	7326/7326	---M--	200	added ('OK')	image/png	etag:%226748731c-1c9e%22	https://reobiztheme.com/assets/images/features/main/16.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/16.png	(from https://reobiztheme.com/)
14:51:08	32864/32864	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-8060%22	https://reobiztheme.com/assets/images/sidebar-preview/home_4.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_4.jpg	(from https://reobiztheme.com/)
14:51:09	42793/42793	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-a729%22	https://reobiztheme.com/assets/images/sidebar-preview/home_22.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_22.jpg	(from https://reobiztheme.com/)
14:51:09	28874/28874	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-70ca%22	https://reobiztheme.com/assets/images/sidebar-preview/home_16.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_16.jpg	(from https://reobiztheme.com/)
14:51:09	33518/33518	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-82ee%22	https://reobiztheme.com/assets/images/sidebar-preview/home_10.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_10.jpg	(from https://reobiztheme.com/)
14:51:10	33285/33285	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-8205%22	https://reobiztheme.com/assets/images/sidebar-preview/home_14.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_14.jpg	(from https://reobiztheme.com/)
14:51:10	37442/37442	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-9242%22	https://reobiztheme.com/assets/images/sidebar-preview/home_21.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_21.jpg	(from https://reobiztheme.com/)
14:51:10	38874/38874	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-97da%22	https://reobiztheme.com/assets/images/sidebar-preview/home_3.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_3.jpg	(from https://reobiztheme.com/)
14:51:11	26933/26933	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-6935%22	https://reobiztheme.com/assets/images/sidebar-preview/home_7.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_7.jpg	(from https://reobiztheme.com/)
14:51:11	4914/4914	---M--	200	added ('OK')	image/png	etag:%226748731c-1332%22	https://reobiztheme.com/assets/images/features/main/19.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/19.png	(from https://reobiztheme.com/)
14:51:13	37337/37337	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-91d9%22	https://reobiztheme.com/assets/images/sidebar-preview/home_5.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_5.jpg	(from https://reobiztheme.com/)
14:51:13	37631/37631	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-92ff%22	https://reobiztheme.com/assets/images/sidebar-preview/home_6.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_6.jpg	(from https://reobiztheme.com/)
14:51:14	6986/6986	---M--	200	added ('OK')	image/png	etag:%226748731c-1b4a%22	https://reobiztheme.com/assets/images/features/main/20.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/features/main/20.png	(from https://reobiztheme.com/)
14:51:14	33603/33603	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-8343%22	https://reobiztheme.com/assets/images/sidebar-preview/home_8.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_8.jpg	(from https://reobiztheme.com/)
14:51:15	31884/31884	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-7c8c%22	https://reobiztheme.com/assets/images/sidebar-preview/home_11.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_11.jpg	(from https://reobiztheme.com/)
14:51:16	31270/31270	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-7a26%22	https://reobiztheme.com/assets/images/sidebar-preview/home_15.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_15.jpg	(from https://reobiztheme.com/)
14:51:20	24767/24767	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-60bf%22	https://reobiztheme.com/assets/images/sidebar-preview/home_12.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_12.jpg	(from https://reobiztheme.com/)
14:51:20	4013/4013	---M--	200	added ('OK')	image/png	etag:%226748731c-fad%22	https://reobiztheme.com/assets/images/circle-shape.png	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/circle-shape.png	(from https://reobiztheme.com/)
14:51:23	44227/44227	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-acc3%22	https://reobiztheme.com/assets/images/sidebar-preview/home_17.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_17.jpg	(from https://reobiztheme.com/)
14:51:23	43818/43818	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-ab2a%22	https://reobiztheme.com/assets/images/sidebar-preview/home_18.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_18.jpg	(from https://reobiztheme.com/)
14:51:24	37086/37086	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-90de%22	https://reobiztheme.com/assets/images/sidebar-preview/home_19.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_19.jpg	(from https://reobiztheme.com/)
14:51:25	28312/28312	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-6e98%22	https://reobiztheme.com/assets/images/sidebar-preview/home_13.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_13.jpg	(from https://reobiztheme.com/)
14:51:25	31489/31489	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-7b01%22	https://reobiztheme.com/assets/images/sidebar-preview/home_9.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_9.jpg	(from https://reobiztheme.com/)
14:51:25	60016/60016	---MCZ	200	added ('OK')	application/javascript	etag:W/%226748731c-ea70%22	https://reobiztheme.com/assets/js/bootstrap.min.js	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/js/bootstrap.min.js	(from https://reobiztheme.com/)
14:51:26	84344/84344	---MCZ	200	added ('OK')	application/javascript	etag:W/%226748731c-14978%22	https://reobiztheme.com/assets/js/jquery.min.js	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/js/jquery.min.js	(from https://reobiztheme.com/)
14:51:27	29725/29725	---M--	200	added ('OK')	image/jpeg	etag:%226748731c-741d%22	https://reobiztheme.com/assets/images/sidebar-preview/home_2.jpg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/sidebar-preview/home_2.jpg	(from https://reobiztheme.com/)
14:51:29	6889/6889	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226748731c-1ae9%22	https://reobiztheme.com/assets/images/hand.svg	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/images/hand.svg	(from https://reobiztheme.com/)
14:52:12	2035/2035	---MCZ	200	added ('OK')	application/javascript	etag:W/%226748731c-7f3%22	https://reobiztheme.com/assets/js/jquery.scrollUp.min.js	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/js/jquery.scrollUp.min.js	(from https://reobiztheme.com/)
14:52:14	5912/5912	---MCZ	200	added ('OK')	application/javascript	etag:W/%226748731c-1718%22	https://reobiztheme.com/assets/js/jquery.marquee.min.js	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/js/jquery.marquee.min.js	(from https://reobiztheme.com/)
14:52:14	8440/8440	---MCZ	200	added ('OK')	application/javascript	etag:W/%226748731c-20f8%22	https://reobiztheme.com/assets/js/wow.min.js	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/js/wow.min.js	(from https://reobiztheme.com/)
14:52:14	2060/2060	---MCZ	200	added ('OK')	application/javascript	etag:W/%226748731c-80c%22	https://reobiztheme.com/assets/js/skill.bars.jquery.js	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/js/skill.bars.jquery.js	(from https://reobiztheme.com/)
14:52:16	1067/1067	---MCZ	200	added ('OK')	application/javascript	etag:W/%226748731c-42b%22	https://reobiztheme.com/assets/js/jquery.counterup.min.js	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/js/jquery.counterup.min.js	(from https://reobiztheme.com/)
14:52:16	8044/8044	---MCZ	200	added ('OK')	application/javascript	etag:W/%226748731c-1f6c%22	https://reobiztheme.com/assets/js/waypoints.min.js	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/js/waypoints.min.js	(from https://reobiztheme.com/)
14:52:19	121201/121201	---MCZ	200	added ('OK')	text/css	etag:W/%226087c19d-1d971%22	https://keenitsolutions.com/wordpress/educavo/assets/css/bootstrap.min.css	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/css/bootstrap.min.css	(from https://keenitsolutions.com/wordpress/educavo/)
14:52:30	4036/4036	---MCZ	200	added ('OK')	application/javascript	etag:W/%226748731c-fc4%22	https://reobiztheme.com/assets/js/main.js	E:/All%20Websites/Nerio%20Newspaper/reobiztheme.com/assets/js/main.js	(from https://reobiztheme.com/)
14:52:58	10038/10038	---M--	200	added ('OK')	image/png	etag:%226087c19d-2736%22	https://keenitsolutions.com/wordpress/educavo/assets/images/fav.png	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/images/fav.png	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:05	4028/4028	---MCZ	200	added ('OK')	text/css	etag:W/%226087c19d-fbc%22	https://keenitsolutions.com/wordpress/educavo/assets/css/owl.carousel.css	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/css/owl.carousel.css	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:06	6951/6951	---MCZ	200	added ('OK')	text/css	etag:W/%226087c19d-1b27%22	https://keenitsolutions.com/wordpress/educavo/assets/css/magnific-popup.css	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/css/magnific-popup.css	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:06	59811/59811	---MCZ	200	added ('OK')	text/css	etag:W/%226087c19d-e9a3%22	https://keenitsolutions.com/wordpress/educavo/assets/css/animate.css	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/css/animate.css	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:07	73117/73117	---MCZ	200	added ('OK')	text/css	etag:W/%226087c19d-11d9d%22	https://keenitsolutions.com/wordpress/educavo/assets/fonts/fontawesome/css/all.css	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/fonts/fontawesome/css/all.css	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:08	34345/34345	---MCZ	200	added ('OK')	text/css	etag:W/%22655b31cb-8629%22	https://keenitsolutions.com/wordpress/educavo/assets/css/style.css	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/css/style.css	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:09	16359/16359	---M--	200	added ('OK')	image/png	etag:%226087c19d-3fe7%22	https://keenitsolutions.com/wordpress/educavo/assets/images/dark-logo.png	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/images/dark-logo.png	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:10	53553/53553	---M--	200	added ('OK')	image/png	etag:%225fd69b2a-d131%22	https://keenitsolutions.com/wordpress/educavo/assets/images/included.png	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/images/included.png	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:10	67409/67409	---M--	200	added ('OK')	image/jpeg	etag:%226087c19d-10751%22	https://keenitsolutions.com/wordpress/educavo/assets/images/home1.jpg	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/images/home1.jpg	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:11	46631/46631	---M--	200	added ('OK')	image/jpeg	etag:%226087c19d-b627%22	https://keenitsolutions.com/wordpress/educavo/assets/images/home11.jpg	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/images/home11.jpg	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:11	60267/60267	---M--	200	added ('OK')	image/jpeg	etag:%226087c19d-eb6b%22	https://keenitsolutions.com/wordpress/educavo/assets/images/home2.jpg	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/images/home2.jpg	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:12	59241/59241	---M--	200	added ('OK')	image/jpeg	etag:%226087c19d-e769%22	https://keenitsolutions.com/wordpress/educavo/assets/images/home3.jpg	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/images/home3.jpg	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:12	47515/47515	---M--	200	added ('OK')	image/jpeg	etag:%226087c19d-b99b%22	https://keenitsolutions.com/wordpress/educavo/assets/images/home4.jpg	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/images/home4.jpg	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:13	70886/70886	---M--	200	added ('OK')	image/jpeg	etag:%226087c19d-114e6%22	https://keenitsolutions.com/wordpress/educavo/assets/images/home5.jpg	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/images/home5.jpg	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:13	53631/53631	---M--	200	added ('OK')	image/jpeg	etag:%226087c19d-d17f%22	https://keenitsolutions.com/wordpress/educavo/assets/images/home6.jpg	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/images/home6.jpg	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:14	778899/778899	---M--	200	added ('OK')	image/png	etag:%226087c19d-be293%22	https://keenitsolutions.com/wordpress/educavo/assets/images/showcase-banner.png	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/images/showcase-banner.png	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:14	52841/52841	---M--	200	added ('OK')	image/jpeg	etag:%226087c19d-ce69%22	https://keenitsolutions.com/wordpress/educavo/assets/images/home7.jpg	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/images/home7.jpg	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:14	44189/44189	---M--	200	added ('OK')	image/jpeg	etag:%226087c19d-ac9d%22	https://keenitsolutions.com/wordpress/educavo/assets/images/home8.jpg	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/images/home8.jpg	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:15	61818/61818	---M--	200	added ('OK')	image/jpeg	etag:%226087c19d-f17a%22	https://keenitsolutions.com/wordpress/educavo/assets/images/home9.jpg	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/images/home9.jpg	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:15	54359/54359	---M--	200	added ('OK')	image/jpeg	etag:%226087c19d-d457%22	https://keenitsolutions.com/wordpress/educavo/assets/images/home10.jpg	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/images/home10.jpg	(from https://keenitsolutions.com/wordpress/educavo/)
14:53:15	56407/56407	---M--	200	added ('OK')	image/jpeg	etag:%226087c19d-dc57%22	https://keenitsolutions.com/wordpress/educavo/assets/images/home12.jpg	E:/All%20Websites/Nerio%20Newspaper/keenitsolutions.com/wordpress/educavo/assets/images/home12.jpg	(from https://keenitsolutions.com/wordpress/educavo/)
